@RELATION dn2b_-f2

@ATTRIBUTE f1 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE y {0,1}

@DATA
0.36444007,4.818539033,0,0,1
-0.448939949,5.930839505,1,5,1
0.071850742,5.304323299,1,2,1
0.082253452,4.414800855,0,2,0
-0.473088943,2.653891009,1,1,0
-0.920993642,3.979496072,1,1,0
-0.938985819,6.083703073,1,3,0
-0.610682495,5.430594117,0,3,0
-0.043987023,5.922479387,1,2,1
0.829107542,4.997129736,0,6,1
-0.543542186,5.585822101,0,2,0
-0.361559883,6.981804822,1,6,1
0.745820943,5.016877213,0,4,1
0.755880791,4.548574497,0,6,1
-0.025046738,5.820480848,1,3,1
0.127206731,5.845015343,1,3,1
0.74673001,4.61139553,1,4,1
-0.7643147,5.673618458,0,3,0
0.838619069,4.97713113,1,3,1
-0.597209643,4.291921089,0,2,0
0.982476315,5.669944778,0,3,1
0.26711097,4.362823943,0,1,1
-0.765960789,5.308039059,0,5,0
0.056256523,5.237208699,0,3,0
0.3577802,4.495463233,0,5,1
0.363389128,6.399868796,1,0,1
-0.028718295,4.932176301,0,6,0
-0.686414989,4.775848632,0,0,0
0.607436758,5.130152622,1,6,1
0.054135337,6.556259759,0,0,0
0.111267078,4.846784812,0,5,1
0.144268993,4.992295937,0,5,0
-0.684878888,4.579243371,0,2,0
0.677877798,4.566214156,1,2,1
0.408420267,4.199205259,0,4,1
0.954958639,4.305186008,1,3,1
-0.562815337,4.271138279,0,1,0
0.582611555,4.824994482,1,0,1
0.150970754,4.552993194,0,4,0
0.444687943,4.156679157,1,4,1
-0.197748089,5.575356463,1,6,1
0.036051353,5.404894143,1,6,1
0.142302079,5.017022672,1,1,1
0.971498486,4.801106577,0,6,1
-0.661872106,3.972459748,0,4,0
0.596252114,5.591581116,1,1,1
-0.242199587,4.285936356,1,4,1
-0.956319636,5.309200562,0,5,0
0.46616503,4.891323668,0,6,1
0.364356452,3.821562872,1,4,1
-0.628033527,4.710123467,1,1,0
0.476335914,5.693808825,0,3,1
0.349291323,4.823023165,0,0,0
0.215186864,5.718870934,0,1,0
0.620154788,5.227719219,1,6,1
0.406129637,5.396807777,1,0,1
-0.583193104,5.755705137,1,5,1
0.928859928,6.006086043,0,3,1
0.633042814,4.753101559,0,6,1
0.925353987,4.910262159,0,0,1
-0.537956722,3.753486215,0,4,0
-0.80208831,5.017543399,0,6,0
-0.956624383,4.815448296,1,2,0
0.439519498,4.807746925,1,3,1
-0.87467995,4.58863594,0,1,0
0.434139024,4.9530458,1,1,1
0.4508567,7.029792811,0,2,1
-0.144717702,5.545102596,1,6,1
0.332237117,3.803902766,0,4,0
0.358430355,5.278691468,1,3,1
-0.579986589,4.734180349,0,2,0
0.910792945,5.741024231,1,3,1
0.069496679,4.572824425,1,2,1
0.089816827,5.158148035,0,1,1
0.092488767,5.863727634,1,5,1
-0.472838013,5.420835425,1,5,1
-0.836385127,4.966059221,0,1,0
0.922903525,4.301857145,0,1,1
-0.624008668,5.607643866,0,4,0
0.950572451,4.790335463,1,2,1
0.342443202,4.998274619,1,2,1
-0.819136144,5.518877217,0,0,0
-0.180694955,5.496464494,1,6,1
0.853376694,4.740296747,1,3,1
0.05283556,5.003468091,1,0,0
-0.491559924,5.851030958,1,5,1
0.227965308,4.952828657,0,6,1
-0.444812249,4.386218928,1,6,1
-0.373439521,6.131140275,1,2,0
-0.319361879,5.362128545,1,0,0
-0.103371325,4.977005485,1,4,1
0.588895206,4.22472952,1,3,1
0.668870428,4.270198845,0,4,1
-0.856618777,5.102443717,0,4,0
0.639577369,3.551464988,0,0,1
0.603098364,4.818114602,1,2,1
-0.663595984,5.513509042,0,3,0
0.838477384,4.256791703,1,2,1
-0.133597601,5.303679493,1,1,0
0.765281064,4.619381291,0,0,1
-0.107140248,4.506059455,1,4,1
0.665025253,5.157011319,1,1,1
-0.519167766,4.599891542,1,6,1
-0.82688758,5.148223106,0,5,0
-0.443022978,6.187966331,0,1,0
-0.185439592,5.315993348,1,5,1
0.229122766,4.918310692,1,4,1
0.956712689,4.569141399,0,4,1
0.262025927,5.42518873,0,1,0
-0.747040122,4.387444362,1,4,1
-0.000278305,3.635238457,0,5,0
0.086522972,4.24899926,1,2,1
0.607267132,4.35955668,1,3,1
0.478331785,4.929030273,0,2,1
-0.03444133,5.096307971,1,4,1
0.671380646,4.967701032,1,0,1
0.894212713,4.844122625,0,6,1
0.759459568,5.537647192,0,6,1
-0.588391652,6.082909216,0,2,0
0.293979448,4.242480544,0,6,1
-0.655016967,5.690530458,1,5,1
0.493824366,4.95306933,0,4,1
-0.080495185,5.966356921,0,1,0
0.386188854,5.066410817,1,3,1
-0.822229091,5.045546136,0,5,0
-0.604293078,6.227017865,1,0,0
0.075663174,5.686638876,0,2,0
-0.330963778,6.026197711,1,1,0
-0.707682644,4.460842461,0,0,0
0.566609205,4.340390589,0,6,1
-0.436474467,4.662058906,1,2,0
-0.653938986,5.638222745,1,4,1
-0.399136186,4.927148767,1,6,1
-0.822212869,4.921874766,1,2,0
0.631425174,6.134043824,1,6,1
-0.946315886,5.926798635,0,0,0
0.557983167,4.836354112,1,6,1
-0.771938037,4.451246566,1,0,0
0.367970397,4.449567544,0,6,1
-0.921788225,5.028184614,0,6,0
0.449024944,4.592046517,0,1,1
-0.923735203,4.784611611,0,6,0
0.480348216,3.225134305,1,1,1
-0.875198558,5.315950766,1,5,1
-0.593449568,4.570389257,0,6,0
-0.600752588,5.151240014,0,3,0
0.890747552,4.731041562,1,0,1
-0.639387856,4.77480379,1,4,1
-0.757104884,5.644244059,1,2,0
-0.926141688,5.956004496,1,0,0
-0.020749062,4.533677875,0,4,0
0.227998572,4.226330963,0,1,0
-0.556333728,5.912180721,1,5,1
0.99919228,4.843407993,0,3,1
0.55471329,4.644334282,1,4,1
0.613724957,5.268030315,1,3,1
0.108335635,4.175477774,1,6,1
-0.052998808,5.14856253,1,0,0
-0.622232142,5.214717418,0,6,0
-0.867742833,4.686073203,1,5,1
-0.625546177,4.88605006,0,3,0
-0.755526694,4.173226021,0,6,0
-0.123704273,4.802792127,0,4,0
0.952696223,6.100748811,0,1,1
0.228184398,4.889811562,0,6,0
-0.418598535,5.162901385,1,0,0
-0.104110907,5.456732079,1,6,1
0.012834777,4.909651237,0,6,1
-0.978488141,3.609435188,1,4,0
0.131467914,5.575844888,0,4,0
0.096263481,4.970861461,0,6,1
0.397723736,5.429225554,0,2,1
0.980408051,5.853426778,0,1,1
-0.908692855,4.117325446,1,2,0
0.63800433,4.200640341,1,5,1
0.840026709,4.032309728,1,6,1
0.381273983,4.702812429,1,1,1
-0.838721802,5.644807704,0,3,0
0.265848596,6.300369544,1,2,1
-0.617211714,5.181712158,1,1,0
0.935839357,4.549664669,1,6,1
-0.321503405,4.690841334,0,2,0
-0.242509966,4.864902899,1,0,0
-0.68461238,4.930288402,0,1,0
-0.849009497,3.604290065,1,1,0
-0.081243955,5.265134311,0,2,0
-0.506225123,4.30995696,1,3,1
-0.336913733,5.941446967,1,2,0
-0.909092969,5.968306725,0,4,0
0.595886591,5.253166578,1,4,1
0.987988365,3.630509335,0,2,1
-0.280858153,4.623614895,0,4,0
-0.106408583,4.94825677,0,5,0
-0.861431079,4.512059183,1,0,0
-0.483599948,4.966420827,0,6,0
0.659106711,5.651291365,1,1,1
0.297357667,4.2831952,0,5,0
0.32854953,5.046335966,1,1,1
-0.933206012,4.326206268,1,3,0
0.801830204,3.88585614,1,2,1
-0.048613728,4.829387743,0,6,0
0.192477822,4.919037533,1,3,1
0.985031396,4.493288222,0,3,1
0.547967573,4.745907245,1,5,1
0.71423343,5.688153673,1,5,1
-0.791731722,5.647122442,0,3,0
0.888743577,3.660633946,1,2,1
0.13839475,5.572582145,1,0,0
-0.282598539,4.553037196,1,2,0
-0.819329754,4.958584022,1,3,0
-0.330287212,6.287534599,1,1,0
0.945555139,5.60383139,1,3,1
-0.18227498,4.705451099,0,2,0
-0.012360349,4.050590595,0,5,0
0.107123857,3.569773069,1,0,0
-0.706207347,3.453247022,0,5,0
-0.523445719,6.207028145,1,1,0
-0.768190771,5.048627583,1,6,1
0.251788038,5.063193006,0,4,1
0.750480134,4.750698924,0,2,1
-0.632619217,5.594798351,0,4,0
0.408548301,5.242924634,1,4,1
0.670461351,5.344204425,0,6,1
0.53894558,3.599351006,1,1,1
-0.76889553,5.260357587,1,5,1
-0.089764239,4.892517333,0,2,0
0.505218026,5.890335182,1,2,1
-0.950441737,5.427783922,0,3,0
0.827305443,4.998830208,0,2,1
-0.525636057,6.118952766,1,4,1
0.981752303,5.162143965,0,4,1
-0.822843617,5.420235427,1,2,0
0.106686498,6.069280295,1,3,1
0.775136059,6.947809149,0,6,1
-0.738074801,5.090167502,0,0,0
-0.478657585,4.457909292,1,3,1
0.776585971,3.844415935,1,2,1
-0.592573613,5.184377862,1,3,1
-0.136973569,3.739470402,0,0,0
0.322888525,4.998369401,0,2,1
0.442562609,5.912811624,1,1,1
0.399724486,5.09667852,0,2,1
0.661337535,5.025508216,1,3,1
0.807662218,4.6485359,1,6,1
0.93155304,4.896493607,1,0,1
-0.824976631,5.741292753,1,4,1
-0.640367306,3.655705496,0,0,0
-0.247352808,5.224925633,0,2,0
0.679918571,4.390783379,0,0,1
-0.352000733,5.203892296,0,2,0
-0.101197357,4.655044721,0,2,0
-0.188124536,4.585631838,0,0,0
-0.083639727,5.340075622,0,0,0
0.513220664,5.634463397,1,5,1
-0.158319602,4.985616671,1,6,1
-0.143860686,4.534842049,0,6,0
-0.361127963,4.636529002,1,2,1
-0.955498806,4.784824755,0,5,0
0.898359404,7.315061666,1,3,1
0.853362883,5.85940657,0,0,1
0.395021192,4.603879318,1,4,1
0.944001739,5.391777653,1,6,1
-0.584876656,5.176335876,0,2,0
-0.887493385,4.978932342,0,6,0
0.35672692,4.617631282,0,4,1
-0.730289853,4.356441023,1,1,0
0.014740915,5.131263386,0,1,0
0.422217984,4.755500073,1,5,1
-0.573294103,4.885788879,0,4,0
-0.055147504,5.834996429,1,0,0
0.516785363,4.579553525,1,5,1
0.306263826,5.067687494,1,6,1
-0.446912048,4.915329133,1,0,0
-0.631343507,3.984955657,0,1,0
-0.480610061,4.030940063,1,4,1
0.821441254,3.728981222,0,5,1
0.879075731,3.86799087,1,2,1
-0.673929858,5.602578761,0,2,0
0.618257344,3.931512044,0,4,1
-0.084576801,5.206111923,1,2,1
-0.777947942,6.354292229,1,5,1
-0.702865425,3.599049361,1,3,0
-0.379779507,4.345362042,1,0,0
-0.513615872,4.700849919,1,0,0
-0.595390521,5.632807201,0,1,0
-0.276482823,4.806800724,1,2,0
0.260332458,4.930168169,1,5,1
0.727086903,5.303042015,1,2,1
0.233615462,5.055103287,1,3,1
0.241176303,4.29307607,0,2,1
0.821927836,6.008404746,1,0,1
-0.442155089,4.222169518,0,6,0
0.90230173,5.730718329,0,6,1
-0.374884252,5.165792924,0,5,0
0.838027089,5.574177429,0,6,1
-0.838649329,5.129957038,1,1,0
-0.171738924,5.535805719,0,1,0
0.773748887,5.227226547,0,1,1
-0.224892785,3.745917346,1,5,1
-0.200219677,3.754068478,0,4,0
-0.727222741,3.873817916,0,6,0
-0.381234173,5.578447011,0,0,0
-0.276056045,5.272820782,1,3,1
0.963714291,5.047906452,0,6,1
-0.628562653,4.282176579,0,3,0
0.443662293,5.770921644,1,1,1
-0.830897242,4.59666134,1,4,1
-0.256745892,6.003117103,0,4,0
-0.976466761,5.379439627,1,0,0
0.975643414,4.506508155,1,1,1
0.06526676,5.41001982,1,3,1
-0.240233495,4.680403318,0,3,0
-0.484602571,5.274228331,1,5,1
-0.577522872,3.115688354,0,2,0
-0.694718434,4.021808571,1,0,0
0.274656052,4.601959278,0,4,0
-0.920929564,5.756345001,1,6,1
0.713314282,5.979660536,0,3,1
-0.648002934,4.825055619,0,0,0
-0.380490102,5.950524767,1,1,0
-0.071957025,4.673663663,0,6,0
0.044793726,5.063244127,0,1,0
-0.838452027,5.066767525,1,5,1
0.516341764,3.59026966,1,4,1
0.444522527,4.90847762,1,3,1
0.479223486,4.293931716,0,0,1
0.426826931,5.815528013,0,0,1
0.49370998,4.985251293,1,3,1
0.19889809,5.42647652,0,5,0
0.551332233,3.642949337,1,3,1
-0.979334403,4.058931362,0,1,0
-0.166689473,5.825314456,0,1,0
0.713506425,5.327621071,0,0,1
0.281521227,5.075836778,1,2,1
0.665176481,4.868899797,1,5,1
-0.508425626,3.705698057,0,4,0
-0.832281594,4.964612745,0,0,0
-0.706237081,4.252559123,1,0,0
0.560905049,6.169399892,0,4,1
-0.02288365,5.275588292,0,2,0
0.731777676,5.884125203,1,5,1
0.622198418,4.096798233,0,4,1
-0.955694148,4.445743001,0,1,0
0.546199301,4.52664244,1,5,1
-0.350844315,5.217867325,1,3,1
0.630188142,3.762213094,0,6,1
0.336127053,5.048844868,1,6,1
-0.856796579,4.527648411,0,5,0
0.71207766,4.508549257,1,4,1
0.603806693,4.678879262,1,6,1
0.030090015,5.48339576,1,3,1
0.381072878,6.148698169,1,6,1
-0.945527097,4.033780629,1,1,0
-0.385553453,5.312456176,0,4,0
-0.730983141,5.559083729,1,3,0
0.523211979,3.387012396,1,1,1
0.864100839,4.04419535,1,4,1
-0.48232404,5.030492231,1,3,1
0.160285974,3.291769003,1,6,1
-0.466731542,5.630430928,0,3,0
-0.428419074,5.019668825,0,3,0
-0.40655622,4.083850417,1,0,0
0.873262628,4.332391451,1,2,1
-0.503839457,5.849259948,0,2,0
0.360557712,4.564354794,0,3,1
0.263198574,6.035247625,0,4,1
-0.594478662,5.806838922,1,0,0
0.887002598,5.091007786,0,5,1
-0.212232815,4.887805849,1,5,1
-0.36104583,3.21336981,0,0,0
0.445955036,5.384966872,1,5,1
-0.804401243,3.969611251,1,2,0
-0.718829283,3.749598084,0,0,0
-0.307581402,6.131295006,0,4,0
0.023433158,5.153244579,1,6,1
-0.894517225,5.557684775,0,0,0
-0.482084841,4.938608006,0,3,0
-0.763685425,5.681415323,0,1,0
0.744527291,5.638647365,1,6,1
-0.784400992,5.814660711,0,6,0
0.60301008,4.713634762,1,2,1
-0.305982001,6.031713132,1,2,0
0.603829228,5.830973336,1,0,1
0.699995921,5.099470085,0,6,1
0.940890425,4.508471478,0,5,1
-0.858004744,5.62114743,1,4,0
-0.453734733,4.926652447,0,6,0
0.653313125,5.032318662,1,3,1
0.683981498,5.230025865,1,5,1
0.059934133,5.13596436,0,4,0
-0.465169066,4.53708292,0,0,0
0.26619786,5.549610469,0,0,1
0.703580093,6.470439818,1,2,1
-0.086144703,5.55042941,1,6,1
0.561437219,4.509917028,1,2,1
0.197779833,5.38093609,0,3,1
0.61369799,5.711427227,1,1,1
0.82601789,4.36447328,1,4,1
0.438759747,4.803873615,1,1,1
0.473275283,4.155285255,1,5,1
0.439718947,4.104952559,0,1,1
-0.333014538,4.200828582,0,5,0
-0.140396262,4.695239333,1,2,1
-0.086001202,4.973225154,0,3,0
0.063548134,4.36743833,0,2,0
-0.692733869,4.950984807,1,2,0
-0.185467096,4.65769644,1,6,1
-0.483622295,4.943082874,1,5,1
-0.682003891,4.016490775,1,6,1
-0.113386865,5.953609776,1,6,1
0.705535081,4.115383057,0,5,1
0.478820853,5.297945003,1,4,1
0.568380148,5.507830052,1,3,1
-0.297539518,5.043776526,0,6,0
-0.271022859,4.623295333,1,4,1
0.673877069,5.570170192,1,6,1
-0.146693473,4.604836222,0,0,0
0.259201787,6.096588364,0,4,1
0.0751032,6.091879412,0,0,0
0.854501591,3.91890913,1,2,1
0.339656762,5.623499068,1,1,1
0.760059087,4.911878706,1,3,1
-0.876171172,6.166113423,0,2,0
0.215623786,5.90634513,1,4,1
0.433128287,4.876048453,1,4,1
0.632448994,4.848406532,1,3,1
0.786311728,4.77997319,1,1,1
-0.016576511,5.474301001,0,5,0
0.076558022,4.666153903,0,0,0
0.47043494,3.489687605,0,2,1
0.953485385,5.599819235,1,5,1
-0.083725191,5.19281419,0,4,0
-0.232909985,4.646328743,0,5,0
-0.09054617,5.215953281,0,5,0
-0.720124401,5.667919798,0,4,0
-0.411417462,6.08900312,0,5,0
-0.858017821,5.0309725,0,2,0
-0.718429312,5.854768094,0,0,0
0.642854108,4.031591295,1,0,1
0.372900577,4.509963766,0,2,1
-0.931633614,4.735787998,1,2,0
0.30223718,5.214417453,0,6,0
-0.086662668,5.557075229,0,3,0
0.24066143,5.559531884,1,1,1
-0.385465548,5.574926011,1,0,0
-0.220442728,4.85478857,1,5,1
-0.410275169,5.212824183,1,5,1
0.353474188,6.10296281,0,1,1
-0.201544843,5.054686654,0,5,0
-0.188164586,4.685889456,0,4,0
-0.533652201,4.750529379,0,0,0
0.508449616,5.350944769,0,0,1
0.965841886,5.727586776,0,6,1
-0.942318949,4.146102741,0,1,0
-0.998982834,4.629955262,1,1,0
0.730927178,4.399126685,0,2,1
0.422653135,4.324458325,1,6,1
0.206469741,5.356923509,0,1,1
0.675542226,4.815770986,1,3,1
-0.503496477,4.650408136,1,1,0
-0.145083068,3.660354142,1,5,1
0.69695334,5.414173488,0,2,1
0.50952183,5.001163705,0,0,1
0.634824673,5.380870309,0,5,1
0.838598715,5.326120698,1,0,1
-0.360647513,5.332227468,0,4,0
-0.278912468,5.468373053,0,5,0
0.772566753,4.578542557,1,5,1
-0.934654058,5.936715063,0,1,0
-0.416933141,4.608764586,1,5,1
-0.627450091,4.59996559,0,5,0
-0.478694122,4.986334626,1,5,1
-0.469409214,3.900098405,0,5,0
-0.2125276,4.78111298,1,1,1
0.209631624,5.368844236,0,6,1
-0.408013958,4.710376002,0,5,0
-0.992141991,5.388610068,1,5,1
0.929549128,4.665084796,0,5,1
-0.073944648,4.799944751,1,5,1
-0.8605321,5.074229185,0,2,0
0.252294111,5.08915415,0,6,1
-0.102741418,4.286396873,0,4,0
0.846048324,4.10758593,1,5,1
0.589950844,4.818098022,1,2,1
0.750805358,5.126148564,0,2,1
-0.64471033,3.595700691,1,1,0
0.072359555,5.215421396,0,4,0
0.713086212,5.123063441,0,6,1
-0.090739863,4.999728836,1,1,0
-0.47005783,6.379832323,0,6,0
0.125562643,4.23610902,1,3,1
-0.831788564,5.218111372,1,0,0
-0.970867709,4.188626471,0,5,0
0.695565976,5.263870105,1,4,1
0.33879414,6.235638505,0,4,1
0.218553936,5.284080894,0,3,0
-0.591137623,5.582266849,0,6,0
0.713801484,3.788323453,0,5,1
0.11748299,3.936666085,1,4,1
0.712176585,5.432377492,0,6,1
0.342791208,5.558429759,1,1,1
0.682834988,5.035031883,0,0,1
0.859065546,3.959277566,1,5,1
-0.347873289,4.934925509,0,1,0
0.441872736,5.14355072,1,5,1
-0.409900967,3.793976423,1,6,1
0.421721767,3.821599333,1,6,1
0.645264847,4.226211692,1,0,1
0.916990433,4.075270411,0,3,1
-0.939226122,4.379171491,0,2,0
0.713693762,6.511338384,0,6,1
0.853984406,4.790039756,0,2,1
-0.335583571,4.352935395,0,5,0
0.248426502,4.394564255,1,2,1
0.650661485,5.055614591,1,4,1
-0.046172916,4.122049248,1,4,1
0.572495934,4.235218772,1,0,1
0.367106541,4.955365963,1,3,1
-0.831688756,5.335715,0,2,0
-0.194438799,5.561809871,1,0,0
-0.539998252,4.672039509,0,2,0
-0.492659084,4.749146582,1,2,0
-0.314849723,5.351914896,1,4,1
-0.492861839,5.429664781,1,3,1
-0.742114113,3.734459999,0,5,0
0.357250374,6.23576163,0,0,0
-0.942941797,5.037672733,1,6,1
-0.995839672,4.205089554,1,0,0
-0.772381126,5.016649581,0,6,0
-0.595519334,5.181382932,0,2,0
0.965625599,5.723729986,1,4,1
-0.293153522,4.495671123,1,1,0
-0.649053453,4.554254982,1,6,1
0.095681826,6.104218729,0,1,1
0.874821382,5.519355911,1,5,1
-0.453480006,5.317672497,1,1,0
-0.928500503,5.228413496,1,0,0
0.602584201,4.391077174,0,3,1
0.920372382,5.026264973,1,3,1
0.348022015,3.067383641,1,1,1
-0.475019884,5.385078954,1,3,1
-0.729681326,4.862126862,1,0,0
0.240434942,5.289372213,0,3,0
-0.487782168,6.282784622,1,1,0
0.332369165,4.178663421,1,4,1
-0.670592438,5.103429402,0,6,0
0.6754496,5.01966084,1,6,1
0.856237992,5.119616761,1,1,1
-0.017150007,5.033071471,0,1,0
-0.920527181,5.98596362,0,4,0
0.493754979,4.827545134,0,5,1
-0.867114285,5.119054267,1,2,0
0.798697535,4.8815562,0,3,1
0.403312423,5.781034817,0,3,1
0.842503851,4.727320297,0,5,1
-0.292836264,3.897080336,0,2,0
0.415953844,4.859016453,0,1,1
-0.793382276,4.366628347,1,1,0
-0.165741921,5.486145097,1,0,0
0.037705113,3.860854533,0,0,0
0.347580077,4.567593526,0,3,1
0.952743304,4.929266599,0,4,1
-0.4341964,5.754739753,1,0,0
-0.861820154,4.67896663,0,1,0
-0.253814194,4.434845525,0,3,0
0.388124032,5.100085602,0,4,1
0.073334627,5.495939737,0,1,0
-0.58920243,4.318928498,1,6,1
0.468707001,5.116843631,0,2,1
-0.653355253,5.469215294,1,4,1
-0.33835204,5.234896109,1,5,1
-0.333542087,6.281577202,1,2,0
0.67066473,4.910465541,0,5,1
-0.741308054,4.354012764,1,5,1
-0.643396024,4.644373072,0,6,0
-0.610789789,4.695216844,0,1,0
0.481842051,4.904427819,1,3,1
0.530050009,4.283282591,1,4,1
-0.00225578,4.734486085,0,4,0
-0.587228477,5.148284167,0,2,0
0.037845368,4.669416817,0,2,0
0.171913729,5.263011586,1,1,1
0.527716952,4.527305798,1,0,1
-0.498384595,3.225279278,1,5,1
-0.433277316,4.604103708,0,1,0
-0.632323712,5.10831239,1,3,0
-0.430113327,4.883498397,0,3,0
0.081871029,5.068154971,1,1,1
0.965861501,5.051882037,1,1,1
0.662773018,5.71219879,0,4,1
0.235038632,5.25143716,1,4,1
-0.317338569,6.30116937,1,0,0
-0.194128579,4.870929017,1,2,1
-0.231772696,4.078596895,1,1,0
0.21261972,4.907424024,0,4,1
-0.764106013,4.629722554,0,4,0
0.135141358,5.890761784,0,1,1
0.348660179,6.598490408,1,0,1
-0.107552352,4.993457551,1,0,0
0.247895905,5.299361743,0,5,0
0.750705951,4.47967364,1,0,1
-0.017548188,4.245045657,1,0,0
0.673756793,3.750187093,1,0,1
-0.307898655,5.49635741,1,2,0
-0.993317702,5.837401873,0,1,0
-0.71760818,5.982170106,0,4,0
0.522477475,5.838309309,0,4,1
0.477641398,3.684407427,0,5,1
0.563691258,5.095094025,0,0,1
0.970893197,4.358110498,0,6,1
-0.204724374,5.18325794,0,4,0
0.774472607,6.373013837,0,6,1
-0.088564735,5.160756012,0,2,0
0.273395432,4.803870932,0,1,1
-0.042777288,4.404924205,0,4,0
-0.81070232,5.35421189,0,2,0
-0.718424383,5.954284467,0,6,0
-0.088848083,4.386884558,0,4,0
-0.083669972,3.696348103,0,4,0
0.851727665,5.409253211,0,6,1
0.769104201,5.191481702,0,1,1
0.181267573,4.156424246,1,4,1
-0.57800587,5.42933856,1,5,1
-0.763664335,6.049156669,1,0,0
0.202543745,5.892810221,1,5,1
0.687761908,4.535040466,1,4,1
0.675337962,4.827112533,0,1,1
-0.79328446,5.742427677,0,1,0
0.2096944,5.324768368,0,4,1
0.589734604,4.865328122,1,3,1
0.094557039,4.509854635,1,0,0
0.985723897,6.447561104,0,1,1
-0.420303875,6.149670124,1,3,1
0.06120746,5.075718591,0,6,0
-0.700105214,5.530244401,0,4,0
0.113530333,3.866371779,0,5,0
0.309115328,5.502515481,0,6,0
0.144234993,6.020810767,0,3,0
0.733435829,4.725751018,0,3,1
-0.473025881,3.909628263,1,5,1
-0.543266773,5.531391474,0,4,0
-0.30577487,5.15799068,0,5,0
-0.52583731,4.691863683,1,2,0
-0.579203996,5.146256598,0,4,0
-0.169724821,5.161126497,1,4,1
0.979383418,5.323080049,1,6,1
0.80263888,4.661964646,1,4,1
-0.334015015,4.989068977,0,6,0
-0.298632944,5.090829237,1,1,0
0.856519238,5.606807594,1,5,1
0.393083698,5.288973542,1,3,1
0.138359181,4.793953226,1,2,1
-0.293914447,4.616537181,0,1,0
-0.347443644,4.831155548,0,1,0
0.917268408,4.294164327,1,5,1
0.794520849,3.582291309,1,6,1
0.333882227,5.334472637,0,0,1
0.984071039,6.640642931,0,6,1
0.878730916,5.019533097,1,2,1
0.737352548,4.717734871,1,1,1
-0.831745739,4.650528223,1,1,0
-0.917282424,4.645669145,0,6,0
0.067395929,6.403874971,1,2,1
0.397433072,5.265290294,0,0,0
0.007920401,5.270526713,1,5,1
-0.720463407,3.703142763,0,3,0
-0.066472755,5.318187522,0,2,0
0.854102445,6.801750719,1,6,1
0.125648322,5.311927473,0,4,0
0.42626781,4.973889677,0,4,1
0.041351469,5.115461576,1,4,1
-0.878938629,4.047113998,0,6,0
-0.631396496,3.569669433,1,2,0
-0.57170572,5.207550036,1,1,0
-0.129233107,5.051760041,1,5,1
0.964851055,4.468819829,0,2,1
0.187658608,5.863781675,0,1,0
-0.924060153,4.147008364,1,1,0
-0.21495356,5.067355642,1,2,1
-0.149321579,5.559630242,0,3,0
0.170370798,4.573778686,0,0,0
-0.338162108,5.204761912,1,0,0
0.398413481,4.131655576,1,5,1
-0.669038821,4.662234508,1,6,1
0.476516562,5.475356754,0,4,1
0.483846761,5.172242894,0,6,1
0.854757734,4.530035292,0,6,1
0.17318851,5.854843904,1,4,1
-0.017848917,4.834994291,1,6,1
0.203207688,3.93315455,0,5,1
0.001232325,4.579818306,0,6,0
-0.19790852,4.522500288,0,2,0
-0.557623413,4.981643598,0,0,0
-0.744377515,6.920836346,1,5,1
0.512368419,4.218124878,0,2,1
0.221473053,6.228924728,1,4,1
0.785223114,4.783160437,0,1,1
-0.683141062,5.815080719,1,4,1
0.953515496,5.817935213,1,0,1
0.449567032,5.151044727,0,6,1
-0.207204139,5.996435153,0,3,0
0.914678875,5.26117406,0,2,1
0.513181921,4.512419208,1,4,1
-0.881521415,6.514304516,1,0,0
-0.351115653,5.885127884,0,1,0
-0.404665494,5.362420975,1,0,0
-0.75637995,4.930295431,1,6,1
-0.569769523,5.113263915,0,3,0
0.73748017,4.42668004,1,3,1
-0.940428022,4.661004929,0,1,0
0.784675519,4.717356613,1,4,1
0.214289328,4.559121327,0,4,1
0.08154549,4.934920436,1,5,1
-0.020401057,5.13337019,1,2,1
-0.895876755,4.959908861,0,1,0
-0.703603158,4.611022239,1,4,1
-0.700030945,6.281984413,0,3,0
0.435616691,3.27950216,1,0,1
0.713053406,5.376876166,1,1,1
0.539473927,4.799837357,0,4,1
-0.604585878,4.845224464,1,4,1
0.055290724,4.605280545,0,1,0
-0.116117528,5.558642226,0,1,0
0.620383558,3.72810232,1,1,1
-0.121317375,5.904003506,1,1,0
0.17536568,4.6931836,1,4,1
-0.088119345,4.160907967,0,3,0
-0.415023382,5.835945869,1,6,1
0.030703507,6.215813529,0,5,0
-0.813785278,4.802800298,1,5,1
0.429550625,5.571743424,1,3,1
-0.465418429,6.405169402,1,0,0
-0.780784674,4.25208107,0,6,0
0.986672622,5.463963303,1,4,1
0.35510799,4.903202777,0,4,1
0.422715825,5.778585321,0,0,1
